time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1984-03-19T20:28:38.240Z,40.32,63.35,14.5,7,mw,,,,0.9,us,usp00022s5,2020-01-03T09:30:30.265Z,"western Uzbekistan",earthquake,,,,,reviewed,us,nc
1984-03-24T09:44:02.600Z,44.117,148.192,44.4,7.2,mw,,,,1.2,us,usp00022y2,2020-01-03T09:31:21.984Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1984-05-30T07:49:43.660Z,-4.843,151.577,174.4,7.1,mw,,,,1.2,us,usp00024qw,2020-01-03T09:39:21.486Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1984-08-06T12:01:52.400Z,-0.086,122.517,242.3,7.4,mw,,,,1.2,us,usp000268f,2020-01-03T09:46:28.756Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-10-15T10:21:07.500Z,-15.86,-173.643,128.4,7.2,mw,,,,1.2,us,usp000286c,2016-11-10T00:49:01.567Z,"Tonga",earthquake,,,,,reviewed,us,nc
1984-11-01T04:48:50.270Z,8.185,-38.794,10,7.1,mw,,,,1,us,usp00028pr,2016-11-10T00:50:38.010Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,nc
1984-11-15T02:46:19.880Z,-22.022,170.95,104.7,7.1,mw,,,,1,us,usp000292p,2016-11-10T00:52:07.618Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,nc
1984-11-17T06:49:30.020Z,0.197,98.027,33,7.1,mw,,,,1.1,us,usp000294z,2020-01-03T09:58:12.038Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-11-20T08:15:16.230Z,5.167,125.124,202.2,7.5,mw,,,,1.3,us,usp000297p,2020-01-03T09:58:49.758Z,"Mindanao, Philippines",earthquake,,2.6,,,reviewed,us,hrv
1985-03-03T22:47:07.280Z,-33.135,-71.871,33,8,mw,,,,1,us,usp0002ccz,2020-02-06T19:00:01.520Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,hrv
1985-03-04T00:32:21.870Z,-33.207,-71.663,33,7.4,mw,,,,1,us,usp0002cd3,2020-01-03T10:11:42.287Z,"Valparaiso, Chile",earthquake,,,,,reviewed,us,hrv
1985-04-09T01:56:59.480Z,-34.131,-71.618,37.8,7.2,mw,,,,1.1,us,usp0002dm4,2020-01-03T10:22:02.787Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,us,nc
1985-04-13T03:00:06.780Z,1.622,126.411,50.7,7,mw,,,,1.2,us,usp0002drr,2020-01-03T10:22:46.897Z,"Molucca Sea",earthquake,,,,,reviewed,us,nc
1985-04-23T16:15:12.020Z,15.344,120.61,188.4,7,mw,,,,1.1,us,usp0002e2z,2020-01-03T10:24:06.072Z,"Luzon, Philippines",earthquake,,2,,,reviewed,us,nc
1985-05-10T15:35:50.590Z,-5.599,151.045,26.7,7.2,mw,,,,1.3,us,usp0002en1,2020-01-03T10:26:17.182Z,"New Britain region, Papua New Guinea",earthquake,,3.3,,,reviewed,us,hrv
1985-07-03T04:36:51.730Z,-4.439,152.828,33,7.3,mw,,,,1,us,usp0002gc3,2020-01-03T10:31:27.438Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1985-07-29T07:54:44.070Z,36.19,70.896,98.7,7.4,mw,,,,1,us,usp0002h5z,2020-01-03T10:34:23.508Z,"Hindu Kush region, Afghanistan",earthquake,,3.8,,,reviewed,us,hrv
1985-08-23T12:41:56.160Z,39.431,75.224,6.8,7,mw,,,,1.2,us,usp0002j21,2020-01-03T10:39:15.758Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,hrv
1985-09-19T13:17:47.350Z,18.19,-102.533,27.9,8,mw,,,,1.3,us,usp0002jwe,2020-02-06T19:01:11.141Z,"Michoacan, Mexico",earthquake,,3.8,,,reviewed,us,hrv
1985-09-21T01:37:13.470Z,17.802,-101.647,30.8,7.6,mw,,,,1.2,us,usp0002jyp,2020-02-06T19:01:35.869Z,"Guerrero, Mexico",earthquake,,4.9,,,reviewed,us,hrv
1985-11-17T09:40:21.290Z,-1.639,134.911,10,7.1,mw,,,,1.4,us,usp0002mvw,2020-01-03T10:47:22.207Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,nc
1985-11-28T02:25:42.340Z,-14.043,166.24,33,7,mw,,,,1,us,usp0002na9,2020-01-03T10:48:41.156Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1985-11-28T03:49:54.150Z,-13.987,166.185,33,7,mw,,,,1.1,us,usp0002nae,2020-01-03T10:48:57.906Z,"Vanuatu",earthquake,,,,,reviewed,us,nc
1985-12-21T01:13:22.410Z,-13.966,166.516,43,7.1,mw,,,,1.2,us,usp0002p4n,2020-01-03T10:51:25.964Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1986-01-15T20:17:42.710Z,-21.277,170.102,150,7.1,mw,,,,1.2,us,usp0002q31,2015-05-13T18:53:23.000Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,hrv
1986-04-30T07:07:18.120Z,18.404,-102.973,26.5,7,mw,,,,1.2,us,usp0002tcb,2020-02-06T19:02:35.715Z,"Michoacan, Mexico",earthquake,,,,,reviewed,us,nc
1986-05-07T22:47:10.870Z,51.52,-174.776,33,8,mw,,,,1.1,us,usp0002tmu,2018-06-04T20:43:45.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
1986-05-26T19:06:15.990Z,-20.19,178.86,538.3,7.1,mw,,,,0.9,us,usp0002uf4,2020-01-03T11:08:26.079Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
1986-06-16T10:48:25.780Z,-22.037,-178.925,547,7.1,mw,,,,1.1,us,usp0002v3n,2016-11-10T00:37:49.164Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,nc
1986-06-24T03:11:30.930Z,-4.448,143.943,102.3,7.2,mw,,,,1,us,usp0002vbr,2020-01-03T11:11:59.340Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1986-08-14T19:39:13.670Z,1.795,126.519,33,7.5,mw,,,,1.4,us,usp0002x57,2020-01-03T11:17:03.851Z,"Molucca Sea",earthquake,,,,,reviewed,us,hrv
1986-08-30T21:28:35.450Z,45.547,26.316,132.3,7.2,mw,,,,1.1,us,usp0002xpm,2020-01-03T11:19:24.999Z,"Romania",earthquake,,,,,reviewed,us,hrv
1986-10-20T06:46:09.980Z,-28.117,-176.367,29.1,7.7,mw,,,,1.2,us,usp0002z3j,2016-11-10T00:49:31.337Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,hrv
1986-10-30T01:28:54.590Z,-21.702,-176.616,188.1,7.2,mw,,,,0.9,us,usp0002zgu,2017-04-26T17:40:20.294Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
1986-11-14T21:20:10.550Z,23.901,121.574,33.8,7.4,mw,,,,1.2,us,usp0003009,2020-02-06T19:04:29.546Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
1987-01-30T22:29:42.090Z,-60.063,-26.916,47.6,7,mw,,,,1.4,us,usp000321p,2016-11-10T00:25:00.433Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,nc
1987-02-08T18:33:58.390Z,-6.088,147.689,54.9,7.4,ms,,,,1.3,us,usp000329h,2020-01-03T11:36:17.812Z,"eastern New Guinea region, Papua New Guinea",earthquake,,6.6,,21,reviewed,us,us
1987-03-05T09:17:05.280Z,-24.388,-70.161,62.3,7.6,mw,,,,1.2,us,usp0003304,2020-01-03T11:42:05.775Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
1987-03-05T10:55:12.350Z,-24.495,-70.701,34.8,7,mw,,,,1.2,us,usp0003308,2020-01-03T11:42:47.307Z,"near the coast of Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
1987-03-06T04:10:41.960Z,0.151,-77.821,10,7.2,mw,,,,1.2,us,usp000330w,2020-02-06T19:05:30.649Z,"Colombia-Ecuador border region",earthquake,,,,,reviewed,us,hrv
1987-04-01T01:48:08.520Z,-22.767,-66.205,248.7,7,mw,,,,1.1,us,usp00033th,2016-11-10T00:30:20.489Z,"Jujuy, Argentina",earthquake,,,,,reviewed,us,hrv
1987-06-17T01:32:53.720Z,-5.577,130.791,67.3,7.1,mw,,,,1.1,us,usp00035ur,2020-01-03T11:59:33.382Z,"Banda Sea",earthquake,,,,,reviewed,us,hrv
1987-08-08T15:48:56.750Z,-19.022,-69.991,69.7,7.2,mw,,,,1.1,us,usp00037c3,2020-01-03T12:03:54.262Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,hrv
1987-09-03T06:40:13.910Z,-58.893,158.513,33,7.4,mw,,,,1,us,usp000381s,2016-11-10T00:44:51.382Z,"Macquarie Island region",earthquake,,,,,reviewed,us,hrv
1987-10-06T04:19:06.080Z,-17.94,-172.225,16,7.3,mw,,,,1,us,usp000390n,2016-11-10T00:48:00.614Z,"Tonga region",earthquake,,,,,reviewed,us,nc
1987-10-12T13:57:04.790Z,-7.288,154.371,24.7,7,mw,,,,1.1,us,usp000396s,2020-01-03T12:12:43.295Z,"Bougainville region, Papua New Guinea",earthquake,,4.8,,,reviewed,us,hrv
1987-10-16T20:48:01.640Z,-6.266,149.06,47.8,7.4,mw,,,,1.2,us,usp00039av,2020-01-03T12:13:13.423Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1987-11-30T19:23:19.590Z,58.679,-142.786,10,7.9,mw,,,,,us,usp0003aq8,2019-03-28T19:55:10.837Z,"Gulf of Alaska",earthquake,,,,,reviewed,spe,hrv
1988-01-19T07:30:31.860Z,-24.71,-70.568,33,7,mw,,,,1.3,us,usp0003c61,2020-01-03T12:22:59.265Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,nc
1988-02-05T14:01:02.750Z,-24.753,-70.433,36.9,7.2,mw,,,,1.1,us,usp0003crv,2020-01-03T12:25:52.919Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
1988-02-24T03:52:03.290Z,13.477,124.616,24.9,7.3,mw,,,,1,us,usp0003da3,2020-01-03T12:28:34.644Z,"Catanduanes, Philippines",earthquake,,,,,reviewed,us,hrv
1988-03-06T22:35:38.140Z,56.953,-143.032,10,7.8,mw,,,,,us,usp0003dnb,2019-03-28T19:56:41.815Z,"Gulf of Alaska",earthquake,,,,,reviewed,ags,hrv
1988-04-12T23:19:55.570Z,-17.192,-72.305,33.1,7.1,mw,,,,1.2,us,usp0003ezg,2020-01-03T12:33:02.565Z,"near the coast of southern Peru",earthquake,,,,,reviewed,us,hrv
1988-07-23T15:17:08.180Z,-6.526,152.779,16.6,7,mw,,,,0.9,us,usp0003j4t,2016-11-10T00:41:02.822Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1988-07-25T06:46:06.690Z,-6.081,133.667,27.7,7,mw,,,,1,us,usp0003j6r,2020-01-03T12:42:47.862Z,"Kepulauan Aru region, Indonesia",earthquake,,,,,reviewed,us,nc
1988-08-06T00:36:24.650Z,25.149,95.127,90.5,7.3,mw,,,,1.1,us,usp0003jpw,2020-02-06T19:07:55.941Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1988-08-10T04:38:26.170Z,-10.366,160.819,34,7.6,mw,,,,1.5,us,usp0003jtm,2020-01-03T12:44:41.675Z,"Solomon Islands",earthquake,,,,,reviewed,us,hrv
1988-10-08T04:46:24.530Z,-18.771,-172.415,35.2,7.1,mw,,,,1,us,usp0003mmh,2016-11-10T00:48:19.922Z,"Tonga region",earthquake,,,,,reviewed,us,hrv
1988-11-06T13:03:19.340Z,22.789,99.611,17.8,7.7,mw,,,,1.6,us,usp0003nks,2020-02-06T19:09:24.687Z,"Myanmar-China border region",earthquake,,,,,reviewed,us,nc
1989-02-10T11:15:24.680Z,2.305,126.76,44,7.1,mw,,,,1.3,us,usp0003rqq,2020-01-03T13:01:27.532Z,"Molucca Sea",earthquake,,,,,reviewed,us,hrv
1989-05-05T18:28:39.450Z,-8.281,-71.381,593.4,7.1,mw,,,,1,us,usp0003uxu,2016-11-10T00:33:32.869Z,"Acre, Brazil",earthquake,,,,,reviewed,us,hrv
1989-05-14T00:59:50.450Z,-30.523,-178.414,43.8,7,mw,,,,1.1,us,usp0003v79,2016-11-10T00:34:42.307Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,par
1989-05-23T10:54:46.320Z,-52.341,160.568,10,8.02,mwc,,,,,official,official19890523105446320_10,2019-06-25T00:02:18.701Z,"Macquarie Island region",earthquake,,,,,reviewed,us,gcmt
1989-09-04T13:14:58.250Z,55.543,-156.835,11.4,7.1,mw,,,,1.2,us,usp0003z7h,2018-06-04T20:43:45.000Z,"south of Alaska",earthquake,,,,,reviewed,us,hrv
1989-11-01T18:25:34.940Z,39.837,142.76,28.6,7.4,mw,,,,1.1,us,usp00041kg,2020-01-03T13:36:28.810Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1989-12-07T13:38:44.850Z,-6.436,146.383,104.4,7.1,mw,,,,0.9,us,usp00042ug,2020-01-03T13:40:01.784Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1989-12-15T18:43:45.030Z,8.337,126.729,24.4,7.6,mw,,,,1.4,us,usp000433j,2020-01-03T13:42:07.612Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,hrv
1990-03-03T12:16:27.960Z,-22.122,175.163,33.2,7.6,mw,,,,1.3,us,usp000464d,2016-11-10T00:27:40.187Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
1990-03-05T16:38:12.570Z,-18.318,168.063,20.7,7.1,mw,,,,1.2,us,usp000467e,2020-01-03T13:54:07.701Z,"Vanuatu",earthquake,,,,,reviewed,us,nc
1990-03-25T13:22:55.600Z,9.919,-84.808,22.2,7.3,mw,,,,1.1,us,usp0004720,2020-02-06T19:13:01.905Z,"Costa Rica",earthquake,,,,,reviewed,us,hrv
1990-04-05T21:12:35.550Z,15.125,147.596,11.4,7.6,mw,,,,1.2,us,usp00047gj,2018-10-17T17:03:20.685Z,"Mariana Islands region",earthquake,,,,,reviewed,us,par
1990-04-18T13:39:19.010Z,1.186,122.857,25.7,7.8,mw,,,,1.2,us,usp000482z,2020-01-03T13:59:58.430Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,par
1990-05-12T04:50:08.710Z,49.037,141.847,605.7,7.2,mw,,,,0.8,us,usp000496v,2020-01-03T14:07:30.879Z,"Tatar Strait, Russia",earthquake,,,,,reviewed,us,hrv
1990-05-20T02:22:01.620Z,5.121,32.145,14.9,7.2,mw,,,,1.1,us,usp00049hf,2020-01-03T14:10:19.843Z,"Sudan",earthquake,,,,,reviewed,us,nc
1990-05-24T20:00:08.190Z,5.358,31.848,16,7.1,mw,,,,1,us,usp00049qe,2020-01-03T14:12:04.620Z,"Sudan",earthquake,,,,,reviewed,us,hrv
1990-05-24T20:09:23.240Z,-7.363,120.363,588.9,7.1,mw,,,,0.9,us,usp00049qg,2020-01-03T14:12:34.871Z,"Flores Sea",earthquake,,,,,reviewed,us,hrv
1990-05-30T10:40:06.140Z,45.841,26.668,89.3,7,mw,,,,1,us,usp00049yk,2020-02-06T19:14:35.224Z,"Romania",earthquake,,,,,reviewed,us,hrv
1990-06-14T07:40:56.210Z,11.76,121.899,18.1,7.1,mw,,,,1.2,us,usp0004ag6,2020-01-03T14:19:42.180Z,"Panay, Philippines",earthquake,,,,,reviewed,us,hrv
1990-06-20T21:00:09.980Z,36.957,49.409,18.5,7.4,mw,,,,1.2,us,usp0004arq,2020-02-06T19:15:21.190Z,"northern Iran",earthquake,,,,,reviewed,us,hrv
1990-07-16T07:26:34.610Z,15.679,121.172,25.1,7.7,mw,,,,1.1,us,usp0004bxs,2020-02-06T19:15:39.972Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1990-07-27T12:37:59.550Z,-15.355,167.464,125.7,7.2,mw,,,,1,us,usp0004cm6,2020-01-03T14:29:49.253Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1990-08-12T21:25:21.950Z,-19.435,169.132,140.4,7.1,mw,,,,1.1,us,usp0004dad,2020-01-03T14:31:43.154Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1990-10-17T14:30:13.160Z,-10.97,-70.776,598.8,7,mw,,,,1,us,usp0004fv5,2016-11-10T00:49:16.385Z,"Peru-Brazil border region",earthquake,,,,,reviewed,us,nc
1990-11-06T20:14:29.740Z,53.452,169.871,24.8,7.1,mw,,,,0.9,us,usp0004gkj,2016-11-10T00:51:10.434Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,,reviewed,us,hrv
1990-12-30T19:14:18.930Z,-5.097,150.967,178.6,7.5,mw,,,,1.2,us,usp0004k00,2020-01-03T14:50:25.313Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1991-01-05T14:57:11.590Z,23.613,95.901,19.7,7,mw,,,,1.3,us,usp0004k8g,2020-02-06T19:16:58.849Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1991-02-18T02:37:25.120Z,8.87,126.48,23.9,7,mw,,,,1.3,us,usp0004n2a,2020-01-03T14:57:57.076Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,nc
1991-04-05T04:19:49.520Z,-5.982,-77.094,19.8,7.1,mw,,,,1,us,usp0004pyn,2020-01-03T15:05:22.419Z,"northern Peru",earthquake,,,,,reviewed,us,par
1991-04-22T21:56:51.820Z,9.685,-83.073,10,7.6,mw,,,,1.2,us,usp0004qpg,2020-02-06T19:18:15.853Z,"Costa Rica",earthquake,,,,,reviewed,us,hrv
1991-04-29T09:12:48.100Z,42.453,43.673,17.2,7,mw,,,,1.2,us,usp0004qza,2020-02-06T19:18:45.861Z,"Georgia (Sak'art'velo)",earthquake,,,,,reviewed,us,hrv
1991-05-19T00:58:01.730Z,1.156,122.957,33,7,mw,,,,1.2,us,usp0004ru5,2020-01-03T15:14:11.149Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,nc
1991-05-30T13:17:41.970Z,54.567,-161.606,28.4,7,mw,,,,1.1,us,usp0004s9h,2020-01-03T15:17:11.409Z,"Alaska Peninsula",earthquake,,,,,reviewed,us,hrv
1991-06-09T07:45:02.130Z,-20.252,-176.218,265.5,7,mw,,,,1,us,usp0004sq2,2016-11-10T00:37:13.738Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
1991-06-20T05:18:52.510Z,1.196,122.787,31.4,7.5,mw,,,,1.2,us,usp0004t6g,2020-01-03T15:19:37.507Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-06-23T21:22:28.940Z,-26.802,-63.349,558,7.3,mw,,,,1,us,usp0004taw,2016-11-10T00:38:28.078Z,"Santiago Del Estero, Argentina",earthquake,,,,,reviewed,us,hrv
1991-07-06T12:19:49.560Z,-13.108,-72.187,104.5,7,mwb,,,,1.2,us,usp0004tuc,2020-01-03T15:21:49.041Z,"central Peru",earthquake,,,,,reviewed,us,us
1991-08-17T22:17:09.970Z,41.679,-125.856,1.303,7,mh,90,295,1.473,0.09,nc,nc228064,2020-01-02T23:14:52.330Z,"136km WSW of Brookings, Oregon",earthquake,1.73,11.06,,0,reviewed,nc,nc
1991-09-30T00:21:46.410Z,-20.878,-178.591,566.4,7,mw,,,,1,us,usp0004x7f,2016-11-10T00:47:27.954Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
1991-10-14T15:58:12.790Z,-9.094,158.442,23.4,7.2,mw,,,,1.3,us,usp0004xtq,2020-01-03T15:34:08.297Z,"Solomon Islands",earthquake,,,,,reviewed,us,hrv
1991-11-19T22:28:51.090Z,4.554,-77.442,21.3,7.2,mw,,,,1.2,us,usp0004zbt,2020-02-06T19:20:13.169Z,"near the west coast of Colombia",earthquake,,,,,reviewed,us,hrv
1991-12-22T08:43:13.410Z,45.533,151.021,24.7,7.6,mw,,,,0.9,us,usp00050sq,2018-10-17T17:06:33.931Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1991-12-27T04:05:58.240Z,-56.032,-25.266,10,7.2,mw,,,,1.4,us,usp000510y,2016-11-10T00:56:31.088Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,hrv
1992-04-25T18:06:05.180Z,40.3353333,-124.2286667,9.856,7.2,mh,9,115,0.1072,0.07,nc,nc269151,2020-02-12T16:48:31.028Z,"20km SSW of Rio Dell, California",earthquake,0.33,0.64,,0,reviewed,nc,nc
1992-05-15T07:05:05.340Z,-6.075,147.572,58,7.2,mw,,,,1.1,us,usp00057d0,2020-01-03T17:38:55.618Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1992-05-17T09:49:19.110Z,7.239,126.645,32.8,7.1,mw,,,,1.2,us,usp00057gu,2020-01-03T17:40:08.602Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,hrv
1992-05-17T10:15:31.310Z,7.191,126.762,33,7.3,mwb,,,,1.1,us,usp00057gv,2020-01-03T17:40:29.784Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1992-05-27T05:13:38.810Z,-11.122,165.239,18.8,7,mw,,,,0.9,us,usp000585d,2020-01-03T17:44:25.107Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,hrv
1992-06-28T11:57:34.130Z,34.2,-116.437,-0.097,7.3,mw,0,43.4,,0.194,ci,ci3031111,2020-02-12T19:22:36.169Z,"Landers, California Earthquake",earthquake,,0.31,,0,reviewed,ci,ci
1992-07-11T10:44:19.760Z,-22.483,-178.413,377.2,7.2,mw,,,,1.1,us,usp0005ap1,2016-11-10T00:40:07.190Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
1992-08-19T02:04:37.410Z,42.142,73.575,27.4,7.3,mwb,,,,1.1,us,usp0005cq0,2020-02-06T19:22:37.477Z,"Kyrgyzstan",earthquake,,,,,reviewed,us,us
1992-09-02T00:16:01.690Z,11.742,-87.34,44.8,7.7,mw,,,,1.3,us,usp0005ddn,2020-02-06T19:22:55.023Z,"near the coast of Nicaragua",earthquake,,,,,reviewed,us,hrv
1992-10-11T19:24:26.290Z,-19.247,168.948,129,7.4,mw,,,,1.1,us,usp0005f79,2020-01-03T18:01:55.327Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1992-10-18T15:11:59.110Z,7.075,-76.862,10,7.2,mwb,,,,1.3,us,usp0005fha,2020-01-03T18:03:18.514Z,"northern Colombia",earthquake,,,,,reviewed,us,us
1992-12-12T05:29:26.350Z,-8.48,121.896,27.7,7.8,mw,,,,1.4,us,usp0005j5a,2020-02-06T19:24:37.005Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-12-20T20:52:47.280Z,-6.582,130.393,77.7,7.3,mw,,,,1.2,us,usp0005jjt,2020-01-03T18:12:26.933Z,"Banda Sea",earthquake,,,,,reviewed,us,hrv
1993-01-15T11:06:05.950Z,43.3,143.691,102.2,7.6,mw,,,,1.5,us,usp0005ktj,2020-01-03T18:14:51.399Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
1993-03-06T03:05:49.870Z,-10.972,164.181,20.4,7.1,mwb,,,,1.2,us,usp0005p26,2016-11-10T00:27:58.759Z,"Santa Cruz Islands region",earthquake,,,,,reviewed,us,us
1993-05-11T18:26:51.320Z,7.219,126.57,58.7,7,mwb,,,,1.1,us,usp0005sm4,2020-01-03T18:23:12.000Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1993-05-24T23:51:28.240Z,-22.671,-66.543,221,7,mwb,,,,0.8,us,usp0005te6,2020-01-03T18:26:07.896Z,"Jujuy, Argentina",earthquake,,,,,reviewed,us,us
1993-06-08T13:03:36.480Z,51.218,157.829,70.6,7.5,mw,,,,1,us,usp0005u7b,2020-01-03T18:28:35.659Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,hrv
1993-07-12T13:17:11.960Z,42.851,139.197,16.7,7.7,mw,,,,1,us,usp0005w12,2020-02-06T19:25:56.042Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
1993-08-08T08:34:24.930Z,12.982,144.801,59.3,7.8,mw,,,,1.1,us,usp0005y3k,2020-02-12T16:48:57.615Z,"Guam region",earthquake,,,,,reviewed,us,hrv
1993-08-09T12:42:48.190Z,36.379,70.868,214.5,7,mwb,,,,1.2,us,usp0005y6k,2020-01-03T18:36:53.016Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1993-08-10T00:51:53.250Z,-45.277,166.927,28.1,7,mw,,,,1.1,us,usp0005y7g,2020-02-06T19:27:05.087Z,"off the west coast of the South Island of New Zealand",earthquake,,,,,reviewed,us,hrv
1993-09-10T19:12:54.620Z,14.717,-92.645,34.1,7.2,mw,,,,1.3,us,usp0006030,2020-01-03T18:41:01.234Z,"offshore Chiapas, Mexico",earthquake,,,,,reviewed,us,hrv
1993-11-13T01:18:04.180Z,51.934,158.647,34,7,mw,,,,1,us,usp00063mj,2020-01-03T18:52:03.491Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,hrv
1993-12-29T07:48:14.200Z,-20.23,169.789,33,7,mw,,,,1.1,us,usp00065sh,2020-01-03T18:55:21.785Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1994-01-21T02:24:29.960Z,1.015,127.733,19.9,7,mwb,,,,1.2,us,usp0006744,2020-01-03T18:58:24.007Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1994-02-12T17:58:23.990Z,-20.553,169.361,27.7,7,mwb,,,,1,us,usp00068eg,2020-01-03T19:01:40.992Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1994-03-09T23:28:06.780Z,-18.039,-178.413,562.5,7.6,mw,,,,1,us,usp00069fm,2020-01-03T19:05:09.935Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
1994-03-14T04:30:15.750Z,-1.278,-23.569,10,7,mw,,,,1.4,us,usp00069pg,2015-06-30T16:59:01.886Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,hrv
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2020-02-06T19:29:44.124Z,"south of Java, Indonesia",earthquake,,4,,,reviewed,us,hrv
1994-06-09T00:33:16.230Z,-13.841,-67.553,631.3,8.2,mw,,,,1.1,us,usp0006dzc,2017-04-13T22:06:46.435Z,"La Paz, Bolivia",earthquake,,,,,reviewed,us,hrv
1994-07-13T02:35:56.020Z,-16.62,167.518,33,7.2,mw,,,,1.3,us,usp0006fjg,2020-01-03T19:22:00.103Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1994-07-21T18:36:31.740Z,42.34,132.865,471.4,7.3,mw,,,,0.9,us,usp0006fyv,2020-01-03T19:24:02.755Z,"Primor'ye, Russia",earthquake,,,,,reviewed,us,hrv
1994-09-01T15:15:48.310Z,40.4055,-126.3028333,4.972,7,mw,271,271,1.504,0.34,nc,nc30056327,2020-02-06T18:02:11.665Z,"off the coast of Northern California",earthquake,2.04,2.33,,3,reviewed,nc,nc
1994-10-04T13:22:55.840Z,43.773,147.321,14,8.3,mw,,,,0.9,us,usp0006kdp,2020-02-06T19:31:45.508Z,"Kuril Islands",earthquake,,4.7,,,reviewed,us,hrv
1994-10-09T07:55:39.580Z,43.905,147.916,33,7.3,mw,,,,0.9,us,usp0006ku9,2020-01-03T19:32:25.484Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
